SalesKey,OrderDate,OrderNumber,OrderLineItem,ProductKey,CustomerKey,TerritoryKey,OrderQuantity
SO45694-1,2015-03-18,SO45694,1,312,15097,10,1
SO45697-1,2015-03-18,SO45697,1,314,11516,4,1
SO45696-1,2015-03-18,SO45696,1,314,11326,4,1
SO45695-1,2015-03-18,SO45695,1,311,11292,4,1
SO45693-1,2015-03-18,SO45693,1,313,15083,10,1
SO45692-1,2015-03-18,SO45692,1,313,14425,8,1
SO45702-1,2015-03-19,SO45702,1,320,18131,7,1
SO45703-1,2015-03-19,SO45703,1,310,19947,9,1
SO45700-1,2015-03-19,SO45700,1,310,11278,1,1
SO45701-1,2015-03-19,SO45701,1,311,11538,4,1
SO45706-1,2015-03-20,SO45706,1,313,11267,4,1
SO45710-1,2015-03-20,SO45710,1,310,19963,9,1
SO45705-1,2015-03-20,SO45705,1,311,23378,6,1
SO45707-1,2015-03-20,SO45707,1,345,11904,9,1
SO45711-1,2015-03-20,SO45711,1,313,19621,9,1
SO45712-1,2015-03-20,SO45712,1,346,11767,9,1
SO45708-1,2015-03-20,SO45708,1,313,19765,9,1
SO45704-1,2015-03-20,SO45704,1,312,14772,8,1
SO45709-1,2015-03-20,SO45709,1,313,19793,9,1
SO45714-1,2015-03-21,SO45714,1,312,11534,4,1
SO45713-1,2015-03-21,SO45713,1,314,15088,10,1
SO45715-1,2015-03-21,SO45715,1,310,19770,9,1
SO45716-1,2015-03-21,SO45716,1,310,19783,9,1
SO45721-1,2015-03-22,SO45721,1,345,11766,9,1
SO45717-1,2015-03-22,SO45717,1,310,11325,1,1
SO45719-1,2015-03-22,SO45719,1,350,20000,6,1
SO45718-1,2015-03-22,SO45718,1,311,11272,4,1
SO45722-1,2015-03-22,SO45722,1,351,11908,9,1
SO45720-1,2015-03-22,SO45720,1,313,19653,9,1
SO45723-1,2015-03-23,SO45723,1,311,11290,4,1
SO45726-1,2015-03-23,SO45726,1,313,12614,7,1
SO45724-1,2015-03-23,SO45724,1,312,12620,7,1
SO45727-1,2015-03-23,SO45727,1,350,11909,9,1
SO45725-1,2015-03-23,SO45725,1,312,14789,8,1
SO45738-1,2015-03-24,SO45738,1,346,11900,9,1
SO45735-1,2015-03-24,SO45735,1,314,19792,9,1
SO45732-1,2015-03-24,SO45732,1,311,11537,4,1
SO45734-1,2015-03-24,SO45734,1,314,11630,1,1
SO45731-1,2015-03-24,SO45731,1,310,11286,4,1
SO45737-1,2015-03-24,SO45737,1,311,19965,9,1
SO45739-1,2015-03-24,SO45739,1,348,11903,9,1
SO45728-1,2015-03-24,SO45728,1,313,14426,8,1
SO45736-1,2015-03-24,SO45736,1,310,19960,9,1
SO45730-1,2015-03-24,SO45730,1,350,28471,7,1
SO45729-1,2015-03-24,SO45729,1,313,15087,10,1
SO45733-1,2015-03-24,SO45733,1,311,11624,4,1
SO45742-1,2015-03-25,SO45742,1,312,19620,9,1
SO45744-1,2015-03-25,SO45744,1,351,11894,9,1
SO45741-1,2015-03-25,SO45741,1,314,19788,9,1
SO45740-1,2015-03-25,SO45740,1,314,19786,9,1
SO45743-1,2015-03-25,SO45743,1,313,19631,9,1
SO45753-1,2015-03-26,SO45753,1,311,19966,9,1
SO45751-1,2015-03-26,SO45751,1,340,14739,4,1
SO45752-1,2015-03-26,SO45752,1,314,19772,9,1
SO45747-1,2015-03-26,SO45747,1,314,11539,4,1
SO45745-1,2015-03-26,SO45745,1,312,15089,10,1
SO45750-1,2015-03-26,SO45750,1,345,26001,1,1
SO45749-1,2015-03-26,SO45749,1,311,14797,8,1
SO45748-1,2015-03-26,SO45748,1,332,18046,7,1
SO45746-1,2015-03-26,SO45746,1,312,23376,6,1
SO45754-1,2015-03-27,SO45754,1,311,11529,1,1
SO45755-1,2015-03-27,SO45755,1,314,11536,4,1
SO45756-1,2015-03-27,SO45756,1,313,11625,4,1
SO45760-1,2015-03-28,SO45760,1,311,11329,4,1
SO45762-1,2015-03-28,SO45762,1,312,12621,7,1
SO45764-1,2015-03-28,SO45764,1,310,19652,9,1
SO45761-1,2015-03-28,SO45761,1,314,11629,4,1
SO45758-1,2015-03-28,SO45758,1,312,15106,10,1
SO45763-1,2015-03-28,SO45763,1,314,19959,9,1
SO45759-1,2015-03-28,SO45759,1,313,11295,4,1
SO45757-1,2015-03-28,SO45757,1,312,12561,7,1
SO45769-1,2015-03-29,SO45769,1,314,11327,4,1
SO45766-1,2015-03-29,SO45766,1,312,11297,4,1
SO45767-1,2015-03-29,SO45767,1,310,11299,4,1
SO45765-1,2015-03-29,SO45765,1,350,11245,8,1
SO45770-1,2015-03-29,SO45770,1,311,19956,9,1
SO45768-1,2015-03-29,SO45768,1,310,11324,4,1
SO45771-1,2015-03-30,SO45771,1,314,11271,4,1
SO45773-1,2015-03-30,SO45773,1,311,19949,9,1
SO45772-1,2015-03-30,SO45772,1,313,19785,9,1
SO45774-1,2015-03-30,SO45774,1,312,11261,4,1
SO45775-1,2015-03-31,SO45775,1,314,14207,8,1
SO45776-1,2015-03-31,SO45776,1,313,23281,6,1
SO45778-1,2015-03-31,SO45778,1,351,26002,1,1
SO45777-1,2015-03-31,SO45777,1,346,11907,9,1
SO45818-1,2015-04-01,SO45818,1,328,14868,4,1
SO45819-1,2015-04-01,SO45819,1,312,20160,9,1
SO45817-1,2015-04-01,SO45817,1,311,14801,8,1
SO45820-1,2015-04-01,SO45820,1,340,25832,9,1
SO45816-1,2015-04-01,SO45816,1,313,11830,4,1
SO45821-1,2015-04-02,SO45821,1,346,26041,1,1
SO45822-1,2015-04-02,SO45822,1,312,20246,9,1
SO45823-1,2015-04-02,SO45823,1,311,20253,9,1
SO45828-1,2015-04-03,SO45828,1,330,14753,1,1
SO45829-1,2015-04-03,SO45829,1,310,20245,9,1
SO45825-1,2015-04-03,SO45825,1,314,23725,6,1
SO45830-1,2015-04-03,SO45830,1,314,20151,9,1
SO45832-1,2015-04-03,SO45832,1,351,11916,9,1
SO45827-1,2015-04-03,SO45827,1,312,15440,10,1
SO45826-1,2015-04-03,SO45826,1,310,23858,6,1
SO45824-1,2015-04-03,SO45824,1,312,11696,1,1
SO45831-1,2015-04-03,SO45831,1,313,20158,9,1
SO45837-1,2015-04-04,SO45837,1,348,26050,1,1
SO45838-1,2015-04-04,SO45838,1,311,20213,9,1
SO45833-1,2015-04-04,SO45833,1,313,11815,1,1
SO45834-1,2015-04-04,SO45834,1,312,11816,4,1
SO45836-1,2015-04-04,SO45836,1,311,14823,8,1
SO45839-1,2015-04-04,SO45839,1,349,11915,9,1
SO45835-1,2015-04-04,SO45835,1,313,11688,1,1
SO45844-1,2015-04-05,SO45844,1,312,11812,1,1
SO45842-1,2015-04-05,SO45842,1,314,11742,4,1
SO45841-1,2015-04-05,SO45841,1,311,12804,7,1
SO45843-1,2015-04-05,SO45843,1,312,11775,4,1
SO45848-1,2015-04-06,SO45848,1,340,14852,4,1
SO45845-1,2015-04-06,SO45845,1,311,23566,6,1
SO45847-1,2015-04-06,SO45847,1,345,26015,4,1
SO45846-1,2015-04-06,SO45846,1,314,23592,6,1
SO45849-1,2015-04-06,SO45849,1,312,20154,9,1
SO45852-1,2015-04-07,SO45852,1,340,18143,7,1
SO45854-1,2015-04-07,SO45854,1,312,15620,10,1
SO45858-1,2015-04-07,SO45858,1,350,11952,9,1
SO45855-1,2015-04-07,SO45855,1,338,14754,1,1
SO45851-1,2015-04-07,SO45851,1,312,11683,4,1
SO45853-1,2015-04-07,SO45853,1,313,15453,10,1
SO45856-1,2015-04-07,SO45856,1,311,20247,9,1
SO45850-1,2015-04-07,SO45850,1,310,11776,4,1
SO45857-1,2015-04-07,SO45857,1,351,11919,9,1
SO45861-1,2015-04-08,SO45861,1,311,12650,7,1
SO45860-1,2015-04-08,SO45860,1,312,23829,6,1
SO45859-1,2015-04-08,SO45859,1,314,12754,7,1
SO45862-1,2015-04-09,SO45862,1,312,14827,8,1
SO45864-1,2015-04-09,SO45864,1,311,19968,9,1
SO45866-1,2015-04-09,SO45866,1,310,15621,10,1
SO45865-1,2015-04-09,SO45865,1,312,20157,9,1
SO45863-1,2015-04-09,SO45863,1,314,11873,4,1
SO45867-1,2015-04-10,SO45867,1,312,11772,1,1
SO45868-1,2015-04-10,SO45868,1,310,14819,8,1
SO45871-1,2015-04-10,SO45871,1,326,25919,9,1
SO45869-1,2015-04-10,SO45869,1,310,14822,8,1
SO45870-1,2015-04-10,SO45870,1,349,26012,4,1
SO45873-1,2015-04-11,SO45873,1,314,11925,1,1
SO45874-1,2015-04-11,SO45874,1,351,20007,6,1
SO45876-1,2015-04-11,SO45876,1,314,19975,9,1
SO45875-1,2015-04-11,SO45875,1,310,20242,9,1
SO45872-1,2015-04-11,SO45872,1,347,11249,8,1
SO45877-1,2015-04-11,SO45877,1,351,11910,9,1
SO45889-1,2015-04-12,SO45889,1,350,11920,9,1
SO45882-1,2015-04-12,SO45882,1,312,11745,1,1
SO45886-1,2015-04-12,SO45886,1,348,26042,4,1
SO45879-1,2015-04-12,SO45879,1,338,19443,8,1
SO45881-1,2015-04-12,SO45881,1,310,23397,6,1
SO45887-1,2015-04-12,SO45887,1,330,14880,4,1
SO45883-1,2015-04-12,SO45883,1,313,11799,1,1
SO45884-1,2015-04-12,SO45884,1,313,11678,1,1
SO45885-1,2015-04-12,SO45885,1,313,12655,7,1
SO45880-1,2015-04-12,SO45880,1,313,11707,4,1
SO45878-1,2015-04-12,SO45878,1,310,12750,7,1
SO45893-1,2015-04-13,SO45893,1,313,23842,6,1
SO45890-1,2015-04-13,SO45890,1,349,11338,8,1
SO45891-1,2015-04-13,SO45891,1,346,11380,8,1
SO45892-1,2015-04-13,SO45892,1,312,20226,9,1
SO45895-1,2015-04-14,SO45895,1,311,11727,4,1
SO45896-1,2015-04-14,SO45896,1,311,12632,7,1
SO45894-1,2015-04-14,SO45894,1,332,19450,8,1
SO45898-1,2015-04-15,SO45898,1,310,23830,6,1
SO45904-1,2015-04-15,SO45904,1,311,20241,9,1
SO45906-1,2015-04-15,SO45906,1,312,20159,9,1
SO45902-1,2015-04-15,SO45902,1,314,15614,10,1
SO45900-1,2015-04-15,SO45900,1,312,11837,4,1
SO45901-1,2015-04-15,SO45901,1,312,11665,4,1
SO45909-1,2015-04-15,SO45909,1,349,11947,9,1
SO45908-1,2015-04-15,SO45908,1,347,11918,9,1
SO45903-1,2015-04-15,SO45903,1,310,15619,10,1
SO45897-1,2015-04-15,SO45897,1,313,11933,1,1
SO45899-1,2015-04-15,SO45899,1,310,11817,4,1
SO45905-1,2015-04-15,SO45905,1,311,20152,9,1
SO45907-1,2015-04-15,SO45907,1,310,20214,9,1
SO45911-1,2015-04-16,SO45911,1,314,11797,4,1
SO45915-1,2015-04-16,SO45915,1,347,11930,9,1
SO45910-1,2015-04-16,SO45910,1,311,11777,4,1
SO45913-1,2015-04-16,SO45913,1,344,26014,4,1
SO45916-1,2015-04-16,SO45916,1,346,11964,9,1
SO45912-1,2015-04-16,SO45912,1,312,23819,6,1
SO45914-1,2015-04-16,SO45914,1,349,11929,9,1
SO45923-1,2015-04-17,SO45923,1,313,11811,4,1
SO45921-1,2015-04-17,SO45921,1,312,11798,1,1
SO45917-1,2015-04-17,SO45917,1,346,11332,8,1
SO45925-1,2015-04-17,SO45925,1,347,11942,9,1
SO45919-1,2015-04-17,SO45919,1,312,11780,1,1
SO45922-1,2015-04-17,SO45922,1,314,23731,6,1
SO45920-1,2015-04-17,SO45920,1,311,23730,6,1
SO45924-1,2015-04-17,SO45924,1,310,14803,8,1
SO45918-1,2015-04-17,SO45918,1,313,11741,4,1
SO45929-1,2015-04-18,SO45929,1,310,11825,4,1
SO45926-1,2015-04-18,SO45926,1,311,23486,6,1
SO45927-1,2015-04-18,SO45927,1,312,11796,4,1
SO45930-1,2015-04-18,SO45930,1,328,18148,7,1
SO45928-1,2015-04-18,SO45928,1,313,11813,1,1
SO45932-1,2015-04-18,SO45932,1,310,20211,9,1
SO45931-1,2015-04-18,SO45931,1,310,20249,9,1
SO45934-1,2015-04-19,SO45934,1,313,11666,4,1
SO45936-1,2015-04-19,SO45936,1,349,26016,4,1
SO45935-1,2015-04-19,SO45935,1,326,19439,8,1
SO45933-1,2015-04-19,SO45933,1,313,11779,1,1
SO45938-1,2015-04-20,SO45938,1,311,11654,4,1
SO45942-1,2015-04-20,SO45942,1,312,20219,9,1
SO45940-1,2015-04-20,SO45940,1,313,20244,9,1
SO45947-1,2015-04-20,SO45947,1,351,11943,9,1
SO45939-1,2015-04-20,SO45939,1,334,14757,4,1
SO45943-1,2015-04-20,SO45943,1,310,20221,9,1
SO45941-1,2015-04-20,SO45941,1,310,19978,9,1
SO45946-1,2015-04-20,SO45946,1,350,11914,9,1
SO45937-1,2015-04-20,SO45937,1,312,14824,8,1
SO45945-1,2015-04-20,SO45945,1,324,25920,9,1
SO45944-1,2015-04-20,SO45944,1,312,20225,9,1
SO45948-1,2015-04-21,SO45948,1,342,14879,4,1
SO45950-1,2015-04-21,SO45950,1,312,19974,9,1
SO45951-1,2015-04-21,SO45951,1,348,11944,9,1
SO45952-1,2015-04-21,SO45952,1,347,11969,9,1
SO45949-1,2015-04-21,SO45949,1,310,19970,9,1
SO45954-1,2015-04-22,SO45954,1,314,11810,1,1
SO45955-1,2015-04-22,SO45955,1,344,26055,1,1
SO45956-1,2015-04-22,SO45956,1,312,19979,9,1
SO45953-1,2015-04-22,SO45953,1,314,23859,6,1
SO45963-1,2015-04-23,SO45963,1,310,20238,9,1
SO45966-1,2015-04-23,SO45966,1,345,11946,9,1
SO45965-1,2015-04-23,SO45965,1,320,25921,9,1
SO45958-1,2015-04-23,SO45958,1,311,11818,4,1
SO45959-1,2015-04-23,SO45959,1,311,11872,4,1
SO45961-1,2015-04-23,SO45961,1,312,12717,7,1
SO45964-1,2015-04-23,SO45964,1,310,20215,9,1
SO45960-1,2015-04-23,SO45960,1,314,11671,4,1
SO45957-1,2015-04-23,SO45957,1,312,11809,4,1
SO45962-1,2015-04-23,SO45962,1,310,20227,9,1
SO45968-1,2015-04-24,SO45968,1,311,11834,4,1
SO45969-1,2015-04-24,SO45969,1,310,20156,9,1
SO45967-1,2015-04-24,SO45967,1,326,19454,8,1
SO45971-1,2015-04-25,SO45971,1,345,11335,8,1
SO45973-1,2015-04-25,SO45973,1,313,11773,4,1
SO45972-1,2015-04-25,SO45972,1,324,19472,8,1
SO45976-1,2015-04-25,SO45976,1,314,20239,9,1
SO45978-1,2015-04-25,SO45978,1,350,11967,9,1
SO45975-1,2015-04-25,SO45975,1,324,14755,4,1
SO45977-1,2015-04-25,SO45977,1,313,20216,9,1
SO45974-1,2015-04-25,SO45974,1,347,26018,1,1
SO45980-1,2015-04-26,SO45980,1,312,15631,10,1
SO45982-1,2015-04-26,SO45982,1,310,19977,9,1
SO45981-1,2015-04-26,SO45981,1,310,12805,7,1
SO45979-1,2015-04-26,SO45979,1,311,15630,10,1
SO45991-1,2015-04-27,SO45991,1,351,11976,9,1
SO45984-1,2015-04-27,SO45984,1,313,11690,1,1
SO45986-1,2015-04-27,SO45986,1,314,11743,4,1
SO45989-1,2015-04-27,SO45989,1,311,12631,7,1
SO45988-1,2015-04-27,SO45988,1,314,11675,1,1
SO45985-1,2015-04-27,SO45985,1,314,11708,4,1
SO45990-1,2015-04-27,SO45990,1,314,12711,7,1
SO45983-1,2015-04-27,SO45983,1,314,14830,8,1
SO45987-1,2015-04-27,SO45987,1,310,11854,4,1
SO45995-1,2015-04-28,SO45995,1,310,23846,6,1
SO45998-1,2015-04-28,SO45998,1,342,25918,9,1
SO45997-1,2015-04-28,SO45997,1,324,14756,4,1
SO45994-1,2015-04-28,SO45994,1,311,11774,4,1
SO45993-1,2015-04-28,SO45993,1,313,11924,4,1
SO45992-1,2015-04-28,SO45992,1,334,19451,8,1
SO45996-1,2015-04-28,SO45996,1,312,11839,4,1
SO46004-1,2015-04-29,SO46004,1,311,11664,4,1
SO45999-1,2015-04-29,SO45999,1,311,23583,6,1
SO46006-1,2015-04-29,SO46006,1,313,20236,9,1
SO46003-1,2015-04-29,SO46003,1,312,11831,4,1
SO46000-1,2015-04-29,SO46000,1,310,11778,1,1
SO46002-1,2015-04-29,SO46002,1,310,11826,4,1
SO46005-1,2015-04-29,SO46005,1,312,12749,7,1
SO46001-1,2015-04-29,SO46001,1,310,23806,6,1
SO46008-1,2015-04-29,SO46008,1,348,11912,9,1
SO46009-1,2015-04-29,SO46009,1,344,11917,9,1
SO46007-1,2015-04-29,SO46007,1,312,20220,9,1
SO46013-1,2015-04-30,SO46013,1,311,11705,4,1
SO46011-1,2015-04-30,SO46011,1,351,11489,10,1
SO46021-1,2015-04-30,SO46021,1,314,19971,9,1
SO46010-1,2015-04-30,SO46010,1,348,11488,10,1
SO46015-1,2015-04-30,SO46015,1,313,23511,6,1
SO46014-1,2015-04-30,SO46014,1,313,23396,6,1
SO46017-1,2015-04-30,SO46017,1,314,11886,4,1
SO46022-1,2015-04-30,SO46022,1,346,11968,9,1
SO46016-1,2015-04-30,SO46016,1,312,11885,4,1
SO46020-1,2015-04-30,SO46020,1,313,20228,9,1
SO46018-1,2015-04-30,SO46018,1,312,11663,1,1
SO46019-1,2015-04-30,SO46019,1,340,14752,4,1
SO46012-1,2015-04-30,SO46012,1,330,19453,8,1
SO46110-1,2015-05-01,SO46110,1,311,12169,4,1
SO46118-1,2015-05-01,SO46118,1,314,20611,9,1
SO46114-1,2015-05-01,SO46114,1,313,12053,4,1
SO46117-1,2015-05-01,SO46117,1,310,20446,9,1
SO46112-1,2015-05-01,SO46112,1,312,11945,4,1
SO46108-1,2015-05-01,SO46108,1,310,12018,4,1
SO46111-1,2015-05-01,SO46111,1,311,11937,1,1
SO46116-1,2015-05-01,SO46116,1,332,14912,4,1
SO46113-1,2015-05-01,SO46113,1,310,11955,4,1
SO46115-1,2015-05-01,SO46115,1,312,12104,4,1
SO46109-1,2015-05-01,SO46109,1,312,12167,1,1
SO46119-1,2015-05-01,SO46119,1,326,25927,9,1
SO46123-1,2015-05-02,SO46123,1,312,12152,4,1
SO46120-1,2015-05-02,SO46120,1,313,12023,4,1
SO46121-1,2015-05-02,SO46121,1,312,12069,4,1
SO46124-1,2015-05-02,SO46124,1,311,20447,9,1
SO46122-1,2015-05-02,SO46122,1,313,24284,6,1
SO46125-1,2015-05-03,SO46125,1,310,11956,4,1
SO46127-1,2015-05-03,SO46127,1,334,14895,4,1
SO46129-1,2015-05-03,SO46129,1,313,20420,9,1
SO46128-1,2015-05-03,SO46128,1,314,14945,8,1
SO46133-1,2015-05-04,SO46133,1,312,12105,4,1
SO46130-1,2015-05-04,SO46130,1,311,12171,4,1
SO46139-1,2015-05-04,SO46139,1,347,11977,9,1
SO46135-1,2015-05-04,SO46135,1,313,20416,9,1
SO46137-1,2015-05-04,SO46137,1,313,20600,9,1
SO46138-1,2015-05-04,SO46138,1,311,13405,7,1
SO46140-1,2015-05-04,SO46140,1,350,11991,9,1
SO46134-1,2015-05-04,SO46134,1,312,20259,9,1
SO46136-1,2015-05-04,SO46136,1,312,20426,9,1
SO46131-1,2015-05-04,SO46131,1,312,11954,4,1
SO46132-1,2015-05-04,SO46132,1,314,23865,6,1
SO46142-1,2015-05-05,SO46142,1,311,24310,6,1
SO46143-1,2015-05-05,SO46143,1,347,26090,4,1
SO46144-1,2015-05-05,SO46144,1,350,26094,4,1
SO46146-1,2015-05-06,SO46146,1,345,11421,8,1
SO46151-1,2015-05-06,SO46151,1,351,26082,4,1
SO46154-1,2015-05-06,SO46154,1,349,11989,9,1
SO46148-1,2015-05-06,SO46148,1,310,12052,4,1
SO46153-1,2015-05-06,SO46153,1,324,25928,9,1
SO46150-1,2015-05-06,SO46150,1,336,20569,10,1
SO46147-1,2015-05-06,SO46147,1,320,19476,8,1
SO46149-1,2015-05-06,SO46149,1,311,12120,1,1
SO46155-1,2015-05-07,SO46155,1,310,12076,4,1
SO46157-1,2015-05-07,SO46157,1,345,26056,4,1
SO46158-1,2015-05-07,SO46158,1,320,25926,9,1
SO46156-1,2015-05-07,SO46156,1,314,12118,4,1
SO46159-1,2015-05-07,SO46159,1,351,11996,9,1
SO46162-1,2015-05-08,SO46162,1,313,12163,4,1
SO46163-1,2015-05-08,SO46163,1,312,12042,1,1
SO46169-1,2015-05-08,SO46169,1,313,12094,4,1
SO46168-1,2015-05-08,SO46168,1,334,25936,9,1
SO46165-1,2015-05-08,SO46165,1,310,12141,1,1
SO46167-1,2015-05-08,SO46167,1,347,11997,9,1
SO46166-1,2015-05-08,SO46166,1,313,15657,10,1
SO46164-1,2015-05-08,SO46164,1,312,12079,4,1
SO46161-1,2015-05-08,SO46161,1,311,12819,7,1
SO46160-1,2015-05-08,SO46160,1,351,11412,8,1
SO46172-1,2015-05-09,SO46172,1,310,12030,1,1
SO46175-1,2015-05-09,SO46175,1,349,12003,9,1
SO46170-1,2015-05-09,SO46170,1,312,12156,4,1
SO46174-1,2015-05-09,SO46174,1,311,20608,9,1
SO46171-1,2015-05-09,SO46171,1,310,24342,6,1
SO46173-1,2015-05-09,SO46173,1,311,20283,9,1
SO46176-1,2015-05-10,SO46176,1,349,11491,10,1
SO46177-1,2015-05-10,SO46177,1,312,12102,4,1
SO46178-1,2015-05-10,SO46178,1,334,25937,9,1
SO46180-1,2015-05-11,SO46180,1,310,12084,1,1
SO46179-1,2015-05-11,SO46179,1,313,11983,4,1
SO46181-1,2015-05-11,SO46181,1,348,12004,9,1
SO46182-1,2015-05-11,SO46182,1,346,11995,9,1
SO46183-1,2015-05-12,SO46183,1,351,28492,7,1
SO46190-1,2015-05-12,SO46190,1,312,15653,10,1
SO46185-1,2015-05-12,SO46185,1,314,15632,10,1
SO46187-1,2015-05-12,SO46187,1,313,24235,6,1
SO46189-1,2015-05-12,SO46189,1,312,20606,9,1
SO46191-1,2015-05-12,SO46191,1,310,14956,8,1
SO46188-1,2015-05-12,SO46188,1,310,20430,9,1
SO46186-1,2015-05-12,SO46186,1,310,12041,1,1
SO46202-1,2015-05-13,SO46202,1,320,25935,9,1
SO46197-1,2015-05-13,SO46197,1,347,26061,4,1
SO46200-1,2015-05-13,SO46200,1,310,20260,9,1
SO46195-1,2015-05-13,SO46195,1,314,12027,1,1
SO46199-1,2015-05-13,SO46199,1,314,20256,9,1
SO46201-1,2015-05-13,SO46201,1,314,20610,9,1
SO46203-1,2015-05-13,SO46203,1,346,11999,9,1
SO46204-1,2015-05-13,SO46204,1,348,11988,9,1
SO46194-1,2015-05-13,SO46194,1,313,11939,4,1
SO46196-1,2015-05-13,SO46196,1,310,12109,1,1
SO46192-1,2015-05-13,SO46192,1,314,12830,7,1
SO46198-1,2015-05-13,SO46198,1,344,26089,4,1
SO46193-1,2015-05-13,SO46193,1,342,18634,7,1
SO46209-1,2015-05-14,SO46209,1,312,12849,7,1
SO46207-1,2015-05-14,SO46207,1,348,26091,4,1
SO46208-1,2015-05-14,SO46208,1,311,20284,9,1
SO46206-1,2015-05-14,SO46206,1,348,20023,6,1
SO46210-1,2015-05-14,SO46210,1,313,12866,7,1
SO46205-1,2015-05-14,SO46205,1,313,12162,4,1
SO46213-1,2015-05-15,SO46213,1,314,12050,4,1
SO46216-1,2015-05-15,SO46216,1,314,20456,9,1
SO46215-1,2015-05-15,SO46215,1,310,20429,9,1
SO46212-1,2015-05-15,SO46212,1,312,12173,4,1
SO46211-1,2015-05-15,SO46211,1,328,18163,7,1
SO46217-1,2015-05-15,SO46217,1,314,20614,9,1
SO46214-1,2015-05-15,SO46214,1,311,12072,4,1
SO46219-1,2015-05-16,SO46219,1,313,24332,6,1
SO46224-1,2015-05-16,SO46224,1,328,14902,4,1
SO46218-1,2015-05-16,SO46218,1,313,12820,7,1
SO46227-1,2015-05-16,SO46227,1,351,11990,9,1
SO46226-1,2015-05-16,SO46226,1,313,13263,7,1
SO46222-1,2015-05-16,SO46222,1,336,14891,4,1
SO46225-1,2015-05-16,SO46225,1,313,20261,9,1
SO46228-1,2015-05-16,SO46228,1,349,11993,9,1
SO46223-1,2015-05-16,SO46223,1,326,14892,4,1
SO46220-1,2015-05-16,SO46220,1,313,24344,6,1
SO46221-1,2015-05-16,SO46221,1,314,23866,6,1
SO46229-1,2015-05-17,SO46229,1,344,11395,8,1
SO46234-1,2015-05-17,SO46234,1,312,12110,4,1
SO46232-1,2015-05-17,SO46232,1,311,12058,4,1
SO46230-1,2015-05-17,SO46230,1,344,11493,10,1
SO46231-1,2015-05-17,SO46231,1,310,12016,4,1
SO46233-1,2015-05-17,SO46233,1,314,23867,6,1
SO46236-1,2015-05-17,SO46236,1,350,12001,9,1
SO46235-1,2015-05-17,SO46235,1,312,12151,4,1
SO46237-1,2015-05-17,SO46237,1,312,12843,7,1
SO46240-1,2015-05-18,SO46240,1,314,23868,6,1
SO46242-1,2015-05-18,SO46242,1,314,20423,9,1
SO46244-1,2015-05-18,SO46244,1,310,13504,7,1
SO46245-1,2015-05-18,SO46245,1,314,14967,8,1
SO46239-1,2015-05-18,SO46239,1,312,14927,8,1
SO46238-1,2015-05-18,SO46238,1,311,14838,8,1
SO46243-1,2015-05-18,SO46243,1,311,20613,9,1
SO46241-1,2015-05-18,SO46241,1,345,20034,6,1
SO46248-1,2015-05-19,SO46248,1,324,14896,4,1
SO46249-1,2015-05-19,SO46249,1,347,12000,9,1
SO46250-1,2015-05-19,SO46250,1,313,14940,8,1
SO46251-1,2015-05-19,SO46251,1,350,11998,9,1
SO46247-1,2015-05-19,SO46247,1,334,14882,4,1
SO46246-1,2015-05-19,SO46246,1,314,12143,1,1
SO46256-1,2015-05-20,SO46256,1,314,15652,10,1
SO46254-1,2015-05-20,SO46254,1,310,12096,4,1
SO46252-1,2015-05-20,SO46252,1,313,14939,8,1
SO46255-1,2015-05-20,SO46255,1,312,20451,9,1
SO46253-1,2015-05-20,SO46253,1,311,12082,4,1
SO46257-1,2015-05-20,SO46257,1,346,11992,9,1
SO46262-1,2015-05-21,SO46262,1,313,20445,9,1
SO46258-1,2015-05-21,SO46258,1,313,12160,1,1
SO46260-1,2015-05-21,SO46260,1,310,12108,1,1
SO46261-1,2015-05-21,SO46261,1,348,26075,1,1
SO46263-1,2015-05-21,SO46263,1,310,12834,7,1
SO46259-1,2015-05-21,SO46259,1,313,12025,1,1
SO46264-1,2015-05-22,SO46264,1,350,28491,7,1
SO46267-1,2015-05-22,SO46267,1,314,20448,9,1
SO46265-1,2015-05-22,SO46265,1,312,11934,1,1
SO46268-1,2015-05-22,SO46268,1,311,20615,9,1
SO46266-1,2015-05-22,SO46266,1,314,20425,9,1
SO46272-1,2015-05-23,SO46272,1,311,12116,1,1
SO46276-1,2015-05-23,SO46276,1,311,20612,9,1
SO46271-1,2015-05-23,SO46271,1,313,12172,4,1
SO46275-1,2015-05-23,SO46275,1,313,20450,9,1
SO46274-1,2015-05-23,SO46274,1,350,26070,4,1
SO46270-1,2015-05-23,SO46270,1,312,24309,6,1
SO46273-1,2015-05-23,SO46273,1,351,26060,4,1
SO46277-1,2015-05-24,SO46277,1,322,19482,8,1
SO46281-1,2015-05-24,SO46281,1,347,26057,4,1
SO46278-1,2015-05-24,SO46278,1,326,19496,8,1
SO46282-1,2015-05-24,SO46282,1,345,26058,4,1
SO46279-1,2015-05-24,SO46279,1,312,12155,1,1
SO46285-1,2015-05-24,SO46285,1,346,12005,9,1
SO46280-1,2015-05-24,SO46280,1,311,12121,1,1
SO46283-1,2015-05-24,SO46283,1,351,26093,4,1
SO46289-1,2015-05-25,SO46289,1,313,12075,1,1
SO46286-1,2015-05-25,SO46286,1,338,18175,7,1
SO46290-1,2015-05-25,SO46290,1,351,26066,4,1
SO46288-1,2015-05-25,SO46288,1,311,12059,1,1
